Layer,Expert_ID,Total_Activations,Shapley_Value
15,79,155,9.262428339180289
15,76,143,8.693371422793014
15,75,134,8.424215311698992
15,15,144,8.398220244716356
15,127,136,8.268643646604975
15,82,135,7.876807563959967
15,64,124,7.529733892359028
15,73,165,7.322951427512046
15,117,98,6.234705228031143
15,13,85,5.622778697197423
15,112,97,5.561735261401557
15,8,82,5.241257223473235
15,122,85,4.9906642300969315
15,123,78,4.930246570263253
15,111,86,4.853878046314089
15,94,86,4.634779384501301
15,29,73,4.348967989123717
15,48,66,3.848522167487684
15,50,68,3.8306451612903203
15,91,55,3.5483870967741917
15,21,46,2.875417130144605
15,19,48,2.7278987234493366
15,45,45,2.4829175274114093
15,63,54,2.443190846972828
15,110,42,2.298305306549762
15,22,34,2.1456921832338978
15,11,36,2.13621195267469
15,28,44,1.5989988876529482
15,17,21,1.164488320355951
15,9,19,1.1086880159241264
15,40,24,1.060205784204672
15,26,19,0.9346805092077616
15,88,21,0.695216907675195
15,1,12,0.4518909899888767
15,65,6,0.23173896922506493
15,47,4,0.19366756713808997
15,124,6,0.13904338153503895
15,68,5,0.13904338153503895
15,92,4,0.06952169076751948
15,46,2,0.05959002065787384
15,66,26,0.0
15,113,0,0.0
15,108,0,0.0
15,105,0,0.0
15,97,0,0.0
15,74,0,0.0
15,67,0,0.0
15,62,0,0.0
15,43,0,0.0
15,93,1,0.0
15,42,22,0.0
15,114,3,0.0
15,118,4,0.0
16,72,7971,540.6641437345955
16,115,3936,258.36417858924307
16,52,2801,186.22482582987493
16,117,2558,164.95985878029222
16,57,2307,154.3064153407155
16,19,1985,126.70038468669043
16,93,1882,126.37305339265592
16,13,1791,114.63717856441491
16,60,1680,113.3886789919832
16,37,1737,109.51751946607217
16,108,1664,109.51538033712507
16,8,1451,95.60101501668711
16,17,1490,95.2838223025574
16,73,1440,94.0198103713117
16,77,1502,92.64081302457022
16,51,1417,91.4870689655165
16,124,1368,90.17797552836694
16,33,1377,90.12436298729811
16,105,1348,89.63358409929232
16,43,1414,86.51279199110031
16,40,1251,84.4021134594008
16,29,1279,83.39882478115895
16,100,1192,79.88042269187869
16,63,1117,75.66706491437523
16,79,1145,73.58603576623517
16,121,1149,73.16164786270528
16,55,1052,71.12548425453552
16,44,1116,68.64108268446475
16,81,1072,68.30301642347702
16,103,961,64.68324848121779
16,7,971,62.77399725184874
16,50,908,60.759176863182105
16,35,965,58.05061179087946
16,94,865,55.30740174267768
16,15,858,55.18510905837386
16,65,790,52.12995059109641
16,119,757,50.71221109875199
16,110,805,50.36642020545724
16,53,739,50.160329035004075
16,20,854,50.0655490227235
16,127,786,48.955910607745935
16,87,672,45.67746741921721
16,39,719,44.140480163144574
16,114,665,42.43939626404835
16,89,599,39.956896551724505
16,83,565,38.04035134824121
16,109,581,37.397875033562286
16,4,533,35.70658010816607
16,111,531,35.68740171071295
16,123,538,32.73081201334797
16,82,469,31.469260717036214
16,96,465,30.184000741564695
16,54,468,30.07347907931905
16,49,447,28.331918505942305
16,101,478,27.970893585465475
16,97,400,26.98986528241265
16,6,406,26.304226918798605
16,85,342,22.806137253953743
16,18,354,22.565781903264156
16,45,352,22.4346496106785
16,56,352,22.4091583240638
16,42,331,22.13864764268
16,58,332,21.92494584626198
16,12,375,21.800015890672242
16,28,366,21.713941416388643
16,11,342,20.545977011494216
16,102,275,18.34514343783907
16,23,290,17.400870247987974
16,30,268,16.99537948147515
16,91,241,16.01223581757507
16,27,238,14.69361381927632
16,99,239,14.395475259248641
16,9,190,12.545642501329956
16,90,193,12.020932349074746
16,86,185,11.874966894432958
16,74,197,11.568409343715233
16,116,176,10.06326473859844
16,62,153,9.77233157614741
16,98,146,8.991472005932518
16,24,137,8.636138919787413
16,107,139,8.535124497304698
16,88,132,8.428677366385939
16,36,116,7.782833416439743
16,70,120,7.068038561364474
16,0,114,6.496415770609324
16,1,106,6.4655172413793025
16,104,99,5.5815986016208425
16,46,83,5.3772353897492975
16,16,79,4.782099157794372
16,84,79,4.777133322739551
16,75,77,4.4215795328142375
16,80,79,4.260686477037976
16,76,68,3.9163885799035962
16,48,59,3.534910584410029
16,10,62,3.4152530589543963
16,122,52,2.9795010328936913
16,113,50,2.624443826473862
16,34,42,2.2710418984056355
16,22,43,2.113459399332592
16,21,30,1.8145161290322585
16,112,55,1.8075639599555078
16,26,23,1.4014109244189457
16,41,29,1.2977382276603635
16,106,26,1.1123470522803116
16,126,19,1.063272917620886
16,32,13,0.7150802478944859
16,69,22,0.6256952169076754
16,25,11,0.6004146020831227
16,14,12,0.5098257322951428
16,47,12,0.4574975779539991
16,92,5,0.20856507230255844
16,3,6,0.13904338153503895
16,71,4,0.09269558769002598
16,67,3,0.023173896922506494
16,64,0,0.0
16,5,2,0.0
16,68,0,0.0
16,66,0,0.0
16,120,0,0.0
16,78,0,0.0
16,125,0,0.0
16,95,0,0.0
16,118,0,0.0
16,2,0,0.0
16,31,0,0.0
16,38,0,0.0
16,59,0,0.0
16,61,0,0.0
17,47,7828,532.3275862069576
17,95,3611,241.3019182739852
17,87,2974,194.88027633043106
17,92,2423,161.23511417915432
17,117,2354,160.92892014054712
17,118,2119,141.8925511777229
17,0,1990,135.56436976757615
17,100,1976,129.72151597012675
17,42,1929,128.52243233221887
17,53,1829,122.7565885171532
17,66,1819,120.9377378373611
17,10,1794,118.0813043299148
17,35,1718,117.69079579947449
17,55,1601,105.69521690767792
17,97,1548,99.55119886293528
17,103,1457,98.92646922506643
17,65,1428,95.27513209121086
17,64,1364,93.42831488848151
17,20,1353,88.53587319243515
17,72,1333,86.72334339742662
17,88,1248,82.83875358585584
17,69,1182,79.79529409094002
17,21,1172,77.66317733990158
17,2,1125,75.0875155401425
17,36,1184,73.46704671857692
17,83,1100,72.62821263392047
17,79,1091,71.35569255354123
17,19,1049,70.25798867428462
17,46,936,63.509168035030925
17,15,970,62.729421579533515
17,52,952,62.23060344827664
17,18,943,61.92736081025665
17,126,905,60.28744460335128
17,45,900,59.318467888296446
17,84,867,58.41733870967827
17,14,887,56.74823878383419
17,48,850,55.61952516685156
17,93,823,54.44591212458363
17,63,752,50.591666178795386
17,39,669,45.5199063774569
17,99,700,45.212997080088705
17,78,685,44.630442555219894
17,61,630,42.41319720324209
17,123,627,39.83013533555812
17,49,576,36.729339183454805
17,30,519,34.9533106960951
17,90,516,34.773286107370836
17,121,505,33.63279988517723
17,22,498,33.083811945245195
17,120,499,32.69291587602793
17,24,468,31.259269558768967
17,107,470,30.264056021842265
17,58,443,27.93729143492767
17,124,401,27.25603778209322
17,105,406,26.428416397623458
17,26,370,24.65818502039299
17,1,367,24.65702632554704
17,33,364,23.468104657348697
17,85,330,21.352639296187576
17,102,319,20.3918096130203
17,59,346,20.014522308738115
17,17,297,19.6297390619206
17,73,294,19.611008465149617
17,62,277,18.40669526987661
17,4,260,17.331441500657228
17,115,258,16.97322421738435
17,54,242,15.943089323233918
17,125,214,13.713599155757091
17,3,204,13.672019836855748
17,122,200,13.00055617352612
17,51,198,12.708565072302584
17,5,199,12.65989988876532
17,77,193,12.555102377126873
17,116,185,12.279800685568983
17,34,180,11.925531292078915
17,89,178,11.473561894168125
17,108,163,10.376112347052285
17,94,162,10.171558141524777
17,6,141,9.244142236894044
17,81,133,8.992453950717366
17,82,136,8.918830752117733
17,96,163,8.840841675936238
17,41,123,7.478216536892848
17,113,113,6.991386440774646
17,11,109,6.908718020022257
17,13,106,6.430756395995549
17,40,94,6.274673384370434
17,114,107,6.196120689655173
17,57,94,5.909343715239143
17,112,90,5.780599843447448
17,70,81,5.31029847979236
17,50,76,5.086118615039639
17,127,72,4.657953281423807
17,12,74,4.484149054505
17,101,67,4.4833933839531825
17,7,88,4.240823136818692
17,106,59,3.564145346681502
17,86,54,3.47381752672051
17,109,53,3.2249093975384846
17,75,48,3.067065257693733
17,8,49,2.8667473663547742
17,44,85,2.8503893214683016
17,9,41,2.4610678531701904
17,104,37,2.095582393135231
17,68,22,1.363522193117801
17,32,23,1.277139208173691
17,80,19,1.2022718479469938
17,16,14,0.8044652788812966
17,29,8,0.46549305992165224
17,27,6,0.23173896922506493
17,98,6,0.13904338153503895
17,37,5,0.10428253615127922
17,38,0,0.0
17,43,0,0.0
17,56,6,0.0
17,28,2,0.0
17,31,0,0.0
17,71,1,0.0
17,25,1,0.0
17,60,4,0.0
17,111,1,0.0
17,23,25,0.0
17,67,0,0.0
17,74,0,0.0
17,91,0,0.0
17,76,0,0.0
17,119,0,0.0
17,110,0,0.0
18,114,8196,559.4028576352262
18,92,6637,455.06291713014883
18,49,6266,418.6258541236085
18,121,5936,403.6499668795424
18,61,4400,297.9274357128848
18,34,3769,258.7370564337005
18,84,3593,243.05000347608737
18,123,2473,165.04069191462727
18,103,2275,150.1162908281933
18,71,2105,145.01355672969765
18,33,2164,142.36918686306993
18,85,2019,138.00348103430434
18,72,1987,134.80454473224236
18,56,1947,132.79164349276851
18,67,1915,126.32333027034724
18,8,1822,124.88595318143537
18,42,1137,77.58531176748559
18,53,1011,69.41546878505856
18,105,965,65.89650439022128
18,1,971,65.47916245323115
18,14,927,63.36473075317365
18,4,933,62.40030293706972
18,12,796,51.90557258742767
18,30,730,49.42554664467911
18,24,722,48.70501367259952
18,55,738,48.060344827586356
18,75,713,47.138729022585494
18,83,692,46.25646142773043
18,110,625,41.99215458253285
18,126,616,41.23879597537695
18,118,628,40.44809548146567
18,62,577,38.247076331058345
18,82,563,37.11989601429808
18,100,547,35.82485830817312
18,78,504,32.62830793905367
18,44,468,31.41656238413063
18,88,430,28.383298954969792
18,25,378,24.7910319034031
18,94,350,23.724670705674406
18,7,284,18.72554705499887
18,115,278,18.623459195440027
18,35,263,17.454086100395244
18,13,247,16.050043783873342
18,112,218,14.997995056738755
18,117,226,14.638487208008883
18,48,213,14.52257396153099
18,19,214,13.797541003005707
18,77,204,13.627652331305724
18,91,203,13.437173458725198
18,122,207,13.054628599678656
18,52,198,13.01264690235526
18,98,201,12.860812321555178
18,54,178,11.79911336220395
18,104,165,11.21628197997774
18,86,169,11.211425995213562
18,43,170,10.768909899888778
18,6,172,10.510220546835312
18,120,148,10.031087947912253
18,41,125,8.288530465949831
18,87,128,8.204409062796639
18,101,120,8.167483389952812
18,15,135,7.87880084320574
18,93,113,7.574264465011463
18,27,119,7.515534501937012
18,95,108,7.09404429905145
18,116,109,6.931891916944755
18,28,103,6.813983987695527
18,107,100,6.709567343344451
18,18,101,6.551376529477195
18,79,101,6.332608126676708
18,26,82,5.347035922266574
18,58,76,5.119631305549856
18,38,72,4.59339742571111
18,127,70,4.52830472296546
18,39,67,4.407675194660733
18,17,61,3.9379071984744987
18,47,57,3.751894772529234
18,20,58,3.392658509454951
18,37,80,3.2906933629959263
18,16,48,3.2177968328707567
18,0,48,3.184962458286985
18,96,48,3.089017827616272
18,32,45,2.9689851468952417
18,81,45,2.826324120818003
18,63,42,2.70935960591133
18,109,41,2.680155127318643
18,46,41,2.405450500556174
18,90,32,2.087433330481162
18,9,35,2.0282121472781123
18,97,28,1.7759315906562854
18,74,25,1.6458733609734721
18,22,26,1.6035132831573324
18,76,27,1.4136077122728958
18,36,22,1.3054628599678655
18,10,20,1.194421270547522
18,64,16,1.0239429269833422
18,80,17,1.006133358052157
18,89,18,0.9211624026696329
18,50,14,0.8761715325242575
18,70,11,0.6409030867630702
18,108,9,0.5040322580645162
18,3,9,0.38771712158808935
18,125,7,0.29353602768508225
18,119,5,0.26484453625721704
18,99,5,0.15890672175433024
18,51,3,0.06952169076751948
18,29,2,0.06703877324010807
18,45,0,0.0
18,57,0,0.0
18,59,0,0.0
18,2,0,0.0
18,5,0,0.0
18,21,0,0.0
18,11,0,0.0
18,31,0,0.0
18,66,27,0.0
18,23,4,0.0
18,106,4,0.0
18,68,25,0.0
18,65,1,0.0
18,69,0,0.0
18,60,0,0.0
18,111,1,0.0
18,73,0,0.0
18,113,0,0.0
18,102,0,0.0
18,124,13,0.0
18,40,0,0.0
19,99,6732,453.21769558769165
19,15,6123,395.05353170187874
19,109,5732,384.69346282194704
19,13,4971,323.76553658655513
19,74,3558,235.38440147172568
19,98,3224,218.43977585157307
19,116,2542,174.0913969178471
19,114,2495,170.421867919087
19,3,2463,166.80266085123833
19,53,2363,160.9633982662069
19,18,2107,143.76902698905198
19,68,2066,136.43029291805857
19,19,1965,132.4803827924759
19,39,1617,109.8232837324505
19,60,1571,106.59558073785823
19,96,1473,98.82901861607301
19,51,1490,95.68170983632585
19,59,1425,94.90245572003239
19,43,1301,88.2558649756009
19,49,1075,72.65675942618248
19,124,1084,72.10514303104084
19,83,1068,71.83166481275494
19,95,1072,71.24133023620992
19,17,1077,69.80795655303342
19,38,903,60.928809788654
19,87,873,57.83802480258157
19,75,800,51.54024184577866
19,86,750,49.371483613032254
19,61,739,49.3004679528977
19,115,700,46.96267457669005
19,24,676,46.003234588138746
19,20,679,44.70018015185953
19,123,656,44.07407803542426
19,112,708,43.86818687430492
19,50,618,41.36600533159443
19,101,611,39.689369569792085
19,34,600,39.307807895712614
19,127,586,38.35672114315064
19,125,580,38.080101922032334
19,12,560,36.37915585218139
19,56,527,35.74512616357347
19,8,482,32.57119940429667
19,72,512,32.065175903509264
19,46,493,32.01610176884983
19,79,458,28.91357460670586
19,11,436,27.232894098856306
19,64,427,27.216827176394847
19,62,390,25.435238119874768
19,91,345,22.262796869816313
19,9,300,19.45143726948072
19,63,266,17.06786236313994
19,67,267,16.94490664558418
19,7,232,15.215468331647111
19,111,235,14.704095085073975
19,2,201,13.200387365079006
19,121,198,12.712212111818223
19,31,185,11.329718205413425
19,110,173,10.591362197313257
19,119,159,10.24530179731866
19,70,156,10.060323436296725
19,102,165,9.969410456062318
19,94,155,9.819469079758306
19,36,152,9.690601389711508
19,100,148,9.362254356692612
19,113,130,8.193362995921396
19,41,124,8.12107614863974
19,28,106,6.339509176863183
19,73,86,5.758970872986447
19,103,81,5.392702130907984
19,52,87,5.0087218121144765
19,93,71,4.001842324805338
19,89,60,3.871823393514164
19,58,60,3.6776974416017807
19,10,58,3.6718429834318833
19,122,80,3.5224323322209927
19,44,51,3.1748238783833913
19,25,56,3.120751452230872
19,30,37,2.372650523373549
19,16,44,2.3317950876349087
19,26,39,1.9962656920387745
19,92,35,1.9484130996922993
19,40,30,1.6089305577625945
19,81,27,1.439220966766193
19,84,23,1.2893113560521798
19,5,17,1.0980234878508226
19,118,29,0.9733036707452728
19,29,21,0.9733036707452726
19,76,16,0.9572602036450759
19,104,11,0.6771412680756397
19,48,16,0.6535038932146829
19,78,19,0.6256952169076754
19,108,12,0.5757085466864009
19,88,13,0.48665183537263634
19,27,11,0.42375125801154734
19,47,8,0.328296873068842
19,106,7,0.32621716437066833
19,33,7,0.2085650723025584
19,69,4,0.18328445747800587
19,4,6,0.17380422691879868
19,66,4,0.10428253615127922
19,1,2,0.03476084538375974
19,35,1,0.0
19,37,0,0.0
19,23,0,0.0
19,57,0,0.0
19,6,6,0.0
19,71,0,0.0
19,120,1,0.0
19,42,0,0.0
19,45,0,0.0
19,54,0,0.0
19,82,4,0.0
19,65,2,0.0
19,14,0,0.0
19,126,1,0.0
19,32,3,0.0
19,85,1,0.0
19,0,0,0.0
19,21,1,0.0
19,105,25,0.0
19,80,0,0.0
19,77,0,0.0
19,22,4,0.0
19,90,0,0.0
19,117,0,0.0
19,107,0,0.0
19,97,0,0.0
19,55,0,0.0
20,25,6078,412.500567523988
20,54,4595,312.19763582110517
20,110,4416,295.5755102568771
20,127,3838,258.649260213038
20,70,3731,245.5458171915201
20,68,3559,238.0932517612225
20,62,3346,216.51931264623934
20,103,2743,186.72238701438192
20,35,2615,177.8562257103247
20,23,2133,143.29718205413553
20,94,2025,132.3750926955884
20,26,1702,113.62741008528063
20,116,1745,113.17551909529251
20,74,1501,99.92584352984777
20,39,1357,88.8016254619824
20,113,1239,84.26933655355317
20,84,1179,80.41995017938453
20,57,1214,79.72850492316468
20,64,1098,74.18356076391555
20,4,1053,69.41879866518327
20,37,1052,69.3921276165436
20,14,928,62.00900305895443
20,8,901,58.99258174184141
20,46,883,57.97143430972713
20,36,845,57.36929922135709
20,75,873,57.15172570461706
20,16,852,56.26042825361566
20,38,823,55.84639325277679
20,106,827,55.74695477828512
20,66,817,54.6475250278087
20,121,1007,54.04616240266918
20,6,850,53.18258209604898
20,99,821,52.1316788769135
20,124,770,50.503961317563984
20,65,830,50.33370411568384
20,28,735,47.64921882900166
20,15,733,47.56722028307352
20,50,720,47.16872914349271
20,27,682,43.85870664374529
20,79,634,42.50521841826969
20,11,609,40.15006385696024
20,122,596,39.395335094549445
20,9,586,37.408231368186826
20,40,537,35.42656824080641
20,3,545,34.27721623059427
20,111,519,34.02138740014162
20,82,483,32.88471208496522
20,78,460,30.334631071561077
20,2,426,28.29006134762541
20,101,434,27.817018909899815
20,18,408,27.54916040654007
20,24,376,25.376286151279132
20,53,364,23.706896551724192
20,22,344,23.164055952580554
20,109,348,23.132487828005626
20,72,349,23.06188975404778
20,98,308,20.56362861808635
20,5,309,19.775444938820904
20,45,288,19.028402770755356
20,20,284,18.602266407118996
20,51,254,16.771683984915445
20,91,243,16.44316730523631
20,83,241,16.04473720800888
20,30,247,15.375880608083023
20,117,228,15.123415688793532
20,44,182,12.150340086434822
20,47,173,10.892384339406862
20,102,165,10.524259759521158
20,42,147,9.875240165840825
20,19,138,9.284572843065074
20,29,135,8.865214222699551
20,87,135,8.643863552094922
20,0,133,8.526062909405514
20,123,117,7.785463786923753
20,10,106,6.849173979318586
20,114,106,6.270856507230261
20,77,92,5.708723979024308
20,115,87,5.214126807563962
20,85,69,4.387888251903826
20,118,63,4.204407013083319
20,61,55,3.6069488974677713
20,59,62,3.5406403940886695
20,21,57,3.459090347299469
20,17,42,2.7391546162402665
20,92,41,2.500794533608772
20,76,37,2.3963526002828934
20,90,46,2.3800955309821377
20,32,39,2.3411899107116025
20,43,43,2.1030311457174653
20,126,36,2.0369855394883216
20,56,32,2.033224529987783
20,88,33,1.906053021876159
20,67,35,1.6916944753429735
20,81,39,1.6859010011123483
20,13,27,1.6721796147766534
20,55,28,1.1818687430478314
20,100,22,1.1818687430478307
20,80,19,1.1471078976640714
20,69,14,0.8683395493903903
20,52,17,0.7821190211345941
20,108,11,0.652731429983933
20,89,10,0.3665689149560118
20,41,8,0.3649888765294773
20,48,10,0.3476084538375975
20,95,7,0.3356219554294044
20,105,6,0.2873563218390805
20,107,3,0.09269558769002598
20,104,3,0.09269558769002598
20,125,2,0.05214126807563961
20,58,25,0.0
20,1,0,0.0
20,7,0,0.0
20,96,26,0.0
20,33,10,0.0
20,119,3,0.0
20,63,0,0.0
20,86,0,0.0
20,93,0,0.0
20,71,0,0.0
20,73,0,0.0
20,112,0,0.0
20,97,0,0.0
20,120,0,0.0
20,12,0,0.0
20,31,0,0.0
20,34,0,0.0
20,49,0,0.0
20,60,0,0.0
21,73,7528,487.82066879865465
21,60,5220,350.77240017251927
21,46,5208,334.79084948188273
21,113,3328,224.0121785644125
21,25,3254,218.22343756436803
21,117,2599,178.75829110534252
21,10,2367,161.32034945875867
21,35,2387,159.52269661325778
21,86,2111,144.20319452168934
21,127,2040,139.91837718993057
21,122,1660,107.50525274996915
21,49,1589,106.69107650475964
21,7,1572,105.84150739879291
21,40,1591,105.73007706976072
21,103,1368,92.26335313046238
21,84,1364,91.54527489172368
21,45,1375,89.7465437788018
21,37,1273,83.4730583000727
21,87,1200,82.1436020181149
21,48,1217,81.47942157953354
21,9,1181,80.57672587597321
21,64,1222,78.53247435422067
21,118,1134,76.0585918878117
21,94,1036,69.65387989785184
21,110,1131,68.06173526140196
21,33,959,65.68880035318135
21,28,970,64.61867352614023
21,111,935,63.94156352443286
21,114,829,56.61401122775314
21,112,832,54.947884480698555
21,98,820,53.97249899415381
21,96,856,51.46343159065672
21,116,738,48.79519812779039
21,62,688,45.4496542051556
21,0,674,45.328878059689856
21,125,681,44.984099141496166
21,43,705,44.040335822871796
21,102,625,42.4592863598444
21,79,668,41.72966049914616
21,105,625,41.549491610396586
21,5,609,40.52617988240893
21,65,618,39.04906967337432
21,22,584,37.513469827586164
21,123,396,27.09064759454961
21,32,399,26.761505839821975
21,21,421,26.68308702791451
21,41,389,25.293722380682315
21,82,368,24.287511297274825
21,39,372,24.029967938231977
21,23,335,22.76375573094153
21,34,335,22.644053271468994
21,100,346,22.092784253034697
21,47,319,21.31220018770864
21,2,333,21.080872686823692
21,69,308,20.469172095979662
21,24,334,20.300333704115708
21,68,294,20.10908142640113
21,104,307,19.81883162361476
21,77,309,19.687278794620244
21,15,257,17.318257793786156
21,109,263,17.303867678310993
21,92,234,15.642012583058206
21,66,230,15.433272212180242
21,50,226,14.643006117908822
21,14,207,13.840269144365225
21,55,207,13.71547089358545
21,107,199,13.370433293937733
21,13,206,13.262599469496026
21,57,206,13.01141893770856
21,63,194,12.923716410046248
21,51,179,11.786409502621977
21,106,168,11.319050999164647
21,8,141,9.419282294336721
21,11,129,8.534396194647739
21,26,134,8.47346725119413
21,67,132,7.690837041156838
21,44,128,7.598693749648335
21,38,113,7.525384885064678
21,6,106,6.681034482758618
21,53,113,6.415858890831073
21,70,93,6.312136701826069
21,20,95,5.741332962550974
21,76,99,5.533181709836326
21,115,116,5.5095939933259235
21,12,118,5.399517982944013
21,91,74,4.83101791588763
21,1,78,4.758373501421339
21,85,70,4.263997033741193
21,83,66,4.192368625071628
21,108,66,4.131402040915023
21,124,67,3.694581280788177
21,88,81,3.638301816833526
21,89,65,3.4451860091459645
21,16,57,3.1053021876158686
21,4,57,2.9430849091583244
21,17,48,2.9199110122358176
21,52,42,2.332838956865653
21,75,42,2.2743524551088514
21,95,29,1.6766996008637054
21,90,28,1.33829254727475
21,19,21,1.2803578049684836
21,71,26,1.2374860956618468
21,58,21,0.9385428253615128
21,101,14,0.7230255839822025
21,97,8,0.3649888765294773
21,81,6,0.13904338153503895
21,30,3,0.09559232480533927
21,31,3,0.09269558769002598
21,18,2,0.05561735261401558
21,61,24,0.005561735261401555
21,74,0,0.0
21,78,0,0.0
21,3,0,0.0
21,59,0,0.0
21,99,1,0.0
21,72,1,0.0
21,80,3,0.0
21,119,0,0.0
21,120,0,0.0
21,93,0,0.0
21,121,0,0.0
21,126,0,0.0
21,27,0,0.0
21,29,0,0.0
21,36,0,0.0
21,42,0,0.0
21,54,0,0.0
21,56,0,0.0
22,96,4747,322.7070482354074
22,10,3848,258.0006313321012
22,108,3214,208.55043615714547
22,119,2588,172.93717337923147
22,82,2539,158.80144605116644
22,39,2322,151.0120894561233
22,53,2220,144.43627840457611
22,76,2167,142.2664843653454
22,124,2151,132.62842552330474
22,95,1962,130.2141268075649
22,83,1810,123.70771445396707
22,2,1719,116.0063469214151
22,86,1701,114.5354741983851
22,50,1627,110.52712890866509
22,13,1594,107.03541452985161
22,23,1630,101.40235181948177
22,32,1385,92.06409899888887
22,123,1330,90.73275862069049
22,9,1367,87.12557603686723
22,33,1224,82.57142081988182
22,14,1212,79.44213377182476
22,120,1167,78.98727344107763
22,98,1145,75.60294266356615
22,105,1129,72.0672542140835
22,116,1074,71.69076751946537
22,107,1123,70.93529847979231
22,61,1159,70.0952447163519
22,73,1046,70.08292041662385
22,26,1071,69.38264738598474
22,48,1014,68.43038317428761
22,41,949,62.54722228052118
22,78,912,58.67978309232532
22,62,891,58.018524856678305
22,90,864,57.043540441759994
22,80,820,54.042326723179514
22,40,756,50.584348106083056
22,56,756,48.6484983314794
22,69,750,48.33147942157985
22,20,641,42.78785639014129
22,71,636,42.42469703178984
22,109,606,40.97201497598985
22,88,602,40.615080441683425
22,51,607,40.47095010716533
22,16,584,39.870689655172576
22,19,599,39.20488577051413
22,68,603,38.62426505641179
22,113,570,37.541713014460186
22,15,549,36.176202069385134
22,36,509,33.955138646114875
22,57,507,33.80299097762917
22,70,486,32.52060037468549
22,103,477,31.959629941127183
22,64,493,31.649749721913125
22,74,511,31.033878222179087
22,43,424,28.567926350916387
22,66,399,26.201952787047187
22,121,349,23.670306188162375
22,45,362,23.426492398961692
22,110,351,23.101352549531647
22,112,361,22.877430861877173
22,94,340,22.57288040102272
22,127,317,21.40920467185756
22,27,330,21.39530033370408
22,97,313,20.086206896551676
22,84,294,19.629368549033774
22,31,274,17.884454949944438
22,101,272,17.160880510508793
22,58,260,17.15640835496231
22,3,261,16.95275895776451
22,99,258,16.60470698436865
22,60,252,15.148003955011786
22,8,233,14.534668149796111
22,89,223,14.365376734383263
22,102,255,13.695773081201404
22,92,166,11.194821731748739
22,34,176,10.910560344827601
22,1,163,10.765799718986024
22,118,159,10.57434992181328
22,38,196,10.539488320355995
22,63,156,10.22355085897912
22,25,155,9.888219052915936
22,29,144,9.731491780991224
22,67,152,9.577635281031203
22,77,161,9.117273160654682
22,35,148,8.891824249165746
22,37,122,8.223189164431055
22,55,125,8.041342232109749
22,111,125,7.850985221674873
22,87,131,7.690837041156826
22,42,122,7.643296473205509
22,126,116,7.629559909871362
22,54,116,7.6234129876107515
22,81,114,7.291598508146295
22,4,123,7.204185205784192
22,7,111,6.541359085852975
22,114,99,6.221198156682035
22,30,101,5.392896869537576
22,115,98,5.297552836484993
22,72,81,5.193527788077283
22,100,104,4.970800889877647
22,18,73,4.793204570735158
22,59,74,4.593397425711106
22,22,75,4.356692621431217
22,85,70,4.1278503893214715
22,65,60,3.456221198156682
22,5,65,2.8851501668520605
22,21,45,2.6578677162659377
22,6,38,2.315607084795072
22,91,47,2.2768353726362647
22,0,35,1.7554226918798674
22,122,23,1.282288963045359
22,12,26,1.1123470522803116
22,47,18,0.8203559510567298
22,117,12,0.19697812384130517
22,52,4,0.16685205784204676
22,17,0,0.0
22,28,8,0.0
22,46,2,0.0
22,75,1,0.0
22,11,0,0.0
22,44,1,0.0
22,79,0,0.0
22,24,0,0.0
22,49,0,0.0
22,125,0,0.0
22,106,0,0.0
22,104,0,0.0
22,93,0,0.0
23,2,7571,511.1069177393394
23,40,4222,280.6262359411718
23,28,3306,223.25282652365937
23,122,2972,197.06741150298018
23,12,2710,181.1462627320051
23,97,2288,142.8938136390852
23,114,1725,115.05158236820886
23,100,1682,110.50788755182667
23,86,1587,107.34558005627194
23,47,1619,105.83921748803323
23,7,1430,93.90642380422825
23,16,1390,91.02843028201161
23,42,1374,88.0459420320285
23,67,1320,87.84535369629984
23,89,1331,87.33745166587124
23,85,1249,82.43829622011873
23,29,1259,82.13663329625462
23,61,1235,82.10789766407268
23,98,1214,81.31155213109439
23,22,1240,78.99102450999294
23,55,1176,77.20218231897813
23,49,1154,75.84121245828686
23,73,1158,74.5272525027811
23,24,1097,70.50426399703368
23,21,1032,69.73233111417458
23,50,1026,66.56006674082387
23,26,988,65.30838663329624
23,18,984,64.44313125695308
23,92,1004,63.856136447904646
23,54,952,62.986651835372015
23,79,940,60.575738916255645
23,125,889,59.77502235599471
23,39,867,58.112891638857796
23,116,895,57.51374984550753
23,8,879,57.34612532443519
23,4,773,51.62735283212289
23,23,772,49.7440571828778
23,69,742,48.45098157111459
23,58,749,48.31757508342577
23,19,714,47.92742350538794
23,90,726,47.35199604498794
23,94,664,43.493032090162906
23,13,669,43.47092006991877
23,30,637,42.270926028921245
23,25,588,37.75414040291697
23,1,556,37.52780867630699
23,82,549,36.667284637250894
23,111,561,35.43752317389686
23,78,539,35.05051909529118
23,96,531,34.71586076032181
23,9,509,33.33758188110262
23,37,495,33.119303371905694
23,68,510,31.889857042804927
23,3,478,31.786310185921046
23,63,469,30.656284760845303
23,99,447,28.976640711901936
23,41,421,27.54764203412587
23,64,380,25.172986324674373
23,115,391,25.013904338153385
23,71,381,24.754207183608965
23,87,382,23.60261401557277
23,56,365,23.454880422691808
23,109,361,23.38326109470292
23,0,339,21.9106063794606
